movie_id,title,cast,genres,tags
tt0444781,Deewane Huye Paagal,"Shahid Kapoor, Akshay Kumar, Suniel Shetty, Rimi Sen","['action', 'comedy', 'drama']","['A', 'man', 'embarks', 'on', 'journey', 'to', 'find', 'his', 'love', 'in', 'Dubai,', 'only', 'to', 'learn', 'she', 'has', 'different', 'suitors', 'and', 'admirers.', 'action', 'comedy', 'drama', 'action', 'comedy', 'drama', 'shahidkapoor', 'akshaykumar', 'sunielshetty', 'rimisen', 'vikrambhatt']"
tt13143988,Nail Polish,"Arjun Rampal, Manav Kaul, Anand Tiwari, Rajit Kapoor",['drama'],"['Nail', 'Polish,', 'written', 'and', 'directed', 'by', 'Bugs', 'Bhargava', 'Krishna,', 'stars', 'Arjun', 'Rampal,', 'Manav', 'Kaul,', 'Anand', 'Tiwari', 'and', 'Rajit', 'Kapur.', ""It's"", 'a', 'legal', 'thriller', 'that', 'explores', 'the', 'uncertainty', 'of', 'the', 'human', 'mind.', 'drama', 'drama', 'arjunrampal', 'manavkaul', 'anandtiwari', 'rajitkapoor', 'bugsbhargavakrishna']"
tt13793230,Jaadugar,"Jitendra Kumar, Arushi Sharma, Jaaved Jaaferi, Raksha Panwar","['comedy', 'drama', 'fantasy']","['Magic', 'Meenu,', 'a', 'small-time', 'magician', 'in', 'Neemuch,', 'M.P.,', 'has', 'to', 'win', 'a', 'local', 'football', 'tournament', 'in', 'order', 'to', 'marry', 'the', 'girl', 'he', 'loves.', 'comedy', 'drama', 'fantasy', 'comedy', 'drama', 'fantasy', 'jitendrakumar', 'arushisharma', 'jaavedjaaferi', 'rakshapanwar', 'sameersaxena']"
tt2226666,Jism 2,"Randeep Hooda, Arunoday Singh, Arif Zakaria, Sunny Leone","['drama', 'romance', 'thriller']","['Izna,', 'a', 'porn', 'star,', 'is', 'tasked', 'by', 'an', 'Indian', 'Intelligence', 'Agency', 'to', 'seduce', 'her', 'ex-boyfriend', 'Kabir,', 'a', 'dreaded', 'assassin,', 'in', 'order', 'to', 'steal', 'vital', 'information', 'relating', 'to', 'his', 'sleeper', 'cell', 'contacts.', 'drama', 'romance', 'thriller', 'drama', 'romance', 'thriller', 'randeephooda', 'arunodaysingh', 'arifzakaria', 'sunnyleone', 'poojabhatt']"
tt23804378,Three of Us,"Shefali Shah, Jaideep Ahlawat, Swanand Kirkire, Kadambari Kadam",[''],"['A', 'delicate', 'thread', 'of', 'emotions', 'about', 'love,', 'loss,', 'healing,', 'awareness', 'and', 'liberation.', '', '', 'shefalishah', 'jaideepahlawat', 'swanandkirkire', 'kadambarikadam', 'avinasharun']"
tt0991346,Bhootnath,"Amitabh Bachchan, Juhi Chawla, Satish Shah, Rajpal Naurang Yadav","['comedy', 'drama', 'family']","['Moving', 'into', 'a', 'new', 'house,', 'a', 'family', 'witnesses', 'an', 'unfriendly', 'ghost', 'who', 'wants', 'to', 'drive', 'them', 'away', 'from', 'the', 'house.', 'However,', 'he', 'befriends', 'a', 'little', 'boy', 'who', 'changes', 'his', 'outlook', 'forever.', 'comedy', 'drama', 'family', 'comedy', 'drama', 'family', 'amitabhbachchan', 'juhichawla', 'satishshah', 'rajpalnaurangyadav', 'viveksharma']"
tt6531196,Ascharyachakit!,"Priyanka Bose, Vaibhav Raj Gupta, Ankit Raj, Anangsha Biswas","['drama', 'romance']","['Desire', 'and', 'greed', 'intertwines', 'the', 'lives', 'of', 'a', 'Bollywood', 'star,', 'his', 'chauffeur,', 'a', 'prostitute', 'and', 'her', 'pimp', 'in', 'an', 'unlikely', 'love', 'story.', 'drama', 'romance', 'drama', 'romance', 'priyankabose', 'vaibhavrajgupta', 'ankitraj', 'anangshabiswas', 'samitkakkad']"
tt1841542,Chillar Party,"Irfan Khan, Abhinay Raj Singh, Sanath Menon, Rohan Grover","['comedy', 'drama', 'family']","['A', 'gang', 'of', 'innocent', 'but', 'feisty', 'kids', 'who', 'lead', 'carefree', 'lives', 'in', 'Chandan', 'Nagar', 'colony', 'takes', 'on', 'the', 'big', 'bad', 'world', 'of', 'politics', 'when', 'one', 'of', 'their', ""friend's"", 'life', 'is', 'endangered.', 'comedy', 'drama', 'family', 'comedy', 'drama', 'family', 'irfankhan', 'abhinayrajsingh', 'sanathmenon', 'rohangrover', 'vikasbahl', 'niteshtiwari']"
tt16915334,Chakda Xpress,"Anushka Sharma, Anshul Chauhan, Dibyendu Bhattacharya, Nishu Dikshit","['biography', 'drama', 'sport']","['It', 'is', 'inspired', 'by', 'the', 'journey', 'of', 'Jhulan', 'Goswami', 'as', 'she', 'moves', 'up', 'the', 'ladder', 'despite', 'the', 'problems', 'created', 'by', 'misogynistic', 'politics', 'to', 'fulfill', 'her', 'dream', 'of', 'playing', 'cricket', 'for', 'India', 'biography', 'drama', 'sport', 'biography', 'drama', 'sport', 'anushkasharma', 'anshulchauhan', 'dibyendubhattacharya', 'nishudikshit', 'prositroy']"
tt1667838,I Hate Luv Storys,"Imran Khan, Sonam Kapoor, Sammir Dattani, Samir Soni","['comedy', 'drama', 'romance']","['Jay', ""doesn't"", 'believe', 'in', 'love', 'Stories,', 'and', 'Simran,', 'is', 'a', 'girl', ""who's"", 'in', 'love', 'with', 'the', 'idea', 'of', 'Love', 'itself.', 'comedy', 'drama', 'romance', 'comedy', 'drama', 'romance', 'imrankhan', 'sonamkapoor', 'sammirdattani', 'samirsoni', 'punitmalhotra']"
tt0315642,Wazir,"Amitabh Bachchan, Farhan Akhtar, Aditi Rao Hydari, John Abraham","['action', 'crime', 'drama']","['A', 'grief-stricken', 'cop', 'and', 'an', 'amputee', 'grandmaster', 'are', 'brought', 'together', 'by', 'a', 'peculiar', 'twist', 'of', 'fate', 'as', 'part', 'of', 'a', 'wider', 'conspiracy', 'that', 'has', 'darkened', 'their', 'lives.', 'action', 'crime', 'drama', 'action', 'crime', 'drama', 'amitabhbachchan', 'farhanakhtar', 'aditiraohydari', 'johnabraham', 'bejoynambiar']"
tt1146325,Singh Is Kinng,"Akshay Kumar, Katrina Kaif, Om Puri, Kirron Kher","['action', 'comedy', 'crime']","['A', 'comic', 'caper', 'about', 'Happy', 'Singh,', 'a', 'Punjabi', 'villager', 'who', 'goes', 'through', 'a', 'series', 'of', 'misadventures', 'and', 'eventually', 'becomes', 'the', 'King', 'of', 'the', 'Australian', 'underworld.', 'action', 'comedy', 'crime', 'action', 'comedy', 'crime', 'akshaykumar', 'katrinakaif', 'ompuri', 'kirronkher', 'aneesbazmee']"
tt2556308,Holiday,"Akshay Kumar, Sonakshi Sinha, Freddy Daruwala, Sumeet Raghavan","['action', 'crime', 'thriller']","['A', 'military', 'officer', 'attempts', 'to', 'hunt', 'down', 'a', 'terrorist,', 'destroy', 'a', 'terrorist', 'gang', 'and', 'deactivate', 'the', 'sleeper', 'cells', 'under', 'its', 'command.', 'action', 'crime', 'thriller', 'action', 'crime', 'thriller', 'akshaykumar', 'sonakshisinha', 'freddydaruwala', 'sumeetraghavan', 'a.r.murugadoss']"
tt10534500,#Home,"Indrans, Sreenath Bhasi, Manju Pillai, Naslen",['drama'],"['Oliver', 'Twist', '(Indrans)', 'wants', 'to', 'be', 'tech-savvy', 'and', 'become', 'a', 'better', 'companion', 'to', 'his', 'two', 'sons,', 'who', 'spend', 'more', 'time', 'on', 'their', 'phones', 'than', 'with', 'their', 'loved', 'ones.', 'drama', 'drama', 'indrans', 'sreenathbhasi', 'manjupillai', 'naslen', 'rojinthomas']"
tt7529298,Attack,"John Abraham, Jacqueline Fernandez, Rakul Preet Singh, Prakash Raj","['action', 'sci-fi', 'thriller']","['Witness', 'the', 'rise', 'of', 'an', 'army', 'soldier', 'as', 'he', 'realizes', 'his', 'destiny', 'and', 'comes', 'to', 'terms', 'to', 'becoming', ""India's"", 'first', 'super', 'soldier', 'created', 'to', 'combat', 'terrorists', 'as', 'he', 'fights', 'his', 'inner', 'demons', 'and', 'outer', 'enemies.With', 'lots', 'of', 'action', 'action', 'sci-fi', 'thriller', 'action', 'sci-fi', 'thriller', 'johnabraham', 'jacquelinefernandez', 'rakulpreetsingh', 'prakashraj', 'lakshyarajanand']"
tt13534808,Janhit Mein Jaari,"Nushrratt Bharuccha, Vijay Raaz, Alok Nath Pathak, Tinnu Anand","['comedy', 'drama', 'romance']","['The', 'story', 'of', 'a', 'young', 'girl,', 'a', 'crusader', 'who', 'takes', 'up', 'a', 'challenging', 'job', 'selling', 'condoms', 'in', 'a', 'small', 'town', 'in', 'MP,', 'India.', 'comedy', 'drama', 'romance', 'comedy', 'drama', 'romance', 'nushrrattbharuccha', 'vijayraaz', 'aloknathpathak', 'tinnuanand', 'jaibasantusingh']"
tt0246729,Khiladiyon Ka Khiladi,"Akshay Kumar, Rekha, Raveena Tandon, Deven Verma","['action', 'crime', 'drama']","['A', 'man', '(Akshay', 'Kumar)', 'searches', 'for', 'his', 'missing', 'brother', '(Inder', 'Kumar)', 'who', 'is', 'also', 'wanted', 'by', 'the', 'police.', 'action', 'crime', 'drama', 'action', 'crime', 'drama', 'akshaykumar', 'rekha', 'raveenatandon', 'devenverma', 'umeshmehra']"
tt8361196,Vinaya Vidheya Rama,"Ram Charan, Vivek Oberoi, Kiara Advani, Mahesh Manjrekar","['action', 'drama']","['When', 'the', 'happiness', 'of', 'his', 'family', 'is', 'held', 'to', 'ransom', 'by', 'a', 'violent', 'crime', 'lord,', 'Ram', 'sets', 'out', 'on', 'a', 'quest', 'to', 'destroy', 'his', 'nemesis', 'and', 'his', 'criminal', 'empire.', 'action', 'drama', 'action', 'drama', 'ramcharan', 'vivekoberoi', 'kiaraadvani', 'maheshmanjrekar', 'boyapatisrinu']"
tt5325684,Hate Story IV,"Urvashi Rautela, Gulshan Grover, Lee Byford, Komal Chhabria","['crime', 'drama', 'thriller']","['Aryan', 'and', 'Rajveer,', 'sons', 'of', 'a', 'wealthy', 'businessman,', 'Vikram', 'Khurana,', 'fall', 'in', 'love', 'with', 'the', 'same', 'woman,', 'Tasha.', 'Not', 'only', 'do', 'they', 'commit', 'a', 'deed', 'they', 'cannot', 'undo', 'but', 'also', 'end', 'up', 'as', 'targets', 'in', 'a', 'revenge', 'plan.', 'crime', 'drama', 'thriller', 'crime', 'drama', 'thriller', 'urvashirautela', 'gulshangrover', 'leebyford', 'komalchhabria', 'vishalpandya']"
tt3410408,Rocky Handsome,"John Abraham, Nishikant Kamat, Sharad Kelkar, Teddy Maurya","['action', 'crime', 'drama']","['A', 'reclusive', 'pawn', 'shop', 'owner', 'sets', 'his', 'sights', 'on', 'revenge', 'when', 'vicious', 'gangsters', 'kidnap', 'his', 'drug-addicted', ""neighbor's"", 'young', 'daughter.', 'action', 'crime', 'drama', 'action', 'crime', 'drama', 'johnabraham', 'nishikantkamat', 'sharadkelkar', 'teddymaurya', 'nishikantkamat']"
tt0845448,Dhamaal,"Sanjay Dutt, Riteish Deshmukh, Arshad Warsi, Jaaved Jaaferi","['action', 'adventure', 'comedy']","['Four', 'lazy', 'slacker', 'conmen', 'buddies', 'who', 'are', 'jobless,', 'homeless', 'and', 'broke', 'learn', 'about', 'the', 'secret', 'of', 'a', 'hidden', 'treasure', 'from', 'a', 'dying', 'thief', 'and', 'later', 'embark', 'on', 'a', 'race', 'against', 'time', 'to', 'find', 'the', ""mobster's"", 'buried', 'treasure', 'and', 'claim', 'it', 'while', 'being', 'pursued', 'by', 'a', 'determined', 'police', 'inspector', 'who', 'is', 'hellbent', 'to', 'get', 'the', 'treasure', 'all', 'by', 'himself.', 'action', 'adventure', 'comedy', 'action', 'adventure', 'comedy', 'sanjaydutt', 'riteishdeshmukh', 'arshadwarsi', 'jaavedjaaferi', 'indrakumar']"
tt4430136,Pyaar Ka Punchnama 2,"Kartik Aaryan, Omkar Kapoor, Sunny Singh, Nushrratt Bharuccha","['comedy', 'drama', 'romance']","['After', 'falling', 'in', 'love,', 'three', 'roommates', 'experience', 'changes', 'in', 'their', 'lives.', 'comedy', 'drama', 'romance', 'comedy', 'drama', 'romance', 'kartikaaryan', 'omkarkapoor', 'sunnysingh', 'nushrrattbharuccha', 'luvranjan']"
tt15482442,Untitled Blumhouse Productions Film,"Kartik Aaryan, Omkar Kapoor, Sunny Singh, Nushrratt Bharuccha",[''],"['Add', 'a', 'Plot', '', '', 'kartikaaryan', 'omkarkapoor', 'sunnysingh', 'nushrrattbharuccha', 'luvranjan']"
tt0233422,Chachi 420,"Kamal Haasan, Amrish Puri, Om Puri, Tabu","['comedy', 'drama', 'family']","['Desperation', 'to', 'be', 'with', 'his', 'only', 'child', 'forces', 'a', 'divorced', 'man', 'to', 'take', 'the', 'guise', 'of', 'the', ""child's"", 'nanny.', 'Situations', 'get', 'really', 'messy', 'when', 'the', ""child's"", 'grandfather', '(the', ""man's"", 'ex-father-in-law)', 'falls', 'in', 'love', 'with', 'his', 'disguised', 'ex-son-in-law.', 'comedy', 'drama', 'family', 'comedy', 'drama', 'family', 'kamalhaasan', 'amrishpuri', 'ompuri', 'tabu', 'kamalhaasan']"
tt0346723,Chalte Chalte,"Shah Rukh Khan, Rani Mukerji, Jas Arora, Satish Shah","['drama', 'romance']","['A', 'man', 'pursues', 'a', 'woman', 'who', 'is', 'already', 'engaged', 'and', 'eventually', 'gets', 'married', 'to', 'her.', 'Differences', 'between', 'the', 'two', 'lead', 'to', 'a', 'bitter', 'separation', 'that', 'threatens', 'to', 'destroy', 'their', 'relationship', 'forever.', 'drama', 'romance', 'drama', 'romance', 'shahrukhkhan', 'ranimukerji', 'jasarora', 'satishshah', 'azizmirza']"
tt5255710,Sanam Teri Kasam,"Harshvardhan Rane, Mawra Hocane, Vijay Raaz, Murli Sharma","['drama', 'musical', 'romance']","['After', 'being', 'disowned', 'by', 'her', 'family,', 'an', 'awkward', 'librarian', 'relies', 'on', 'the', 'help', 'of', 'her', 'brooding', 'neighbour.', 'drama', 'musical', 'romance', 'drama', 'musical', 'romance', 'harshvardhanrane', 'mawrahocane', 'vijayraaz', 'murlisharma', 'radhikarao', 'vinaysapru']"
tt0448206,Bunty Aur Babli,"Abhishek Bachchan, Rani Mukerji, Amitabh Bachchan, Kiran Juneja","['comedy', 'crime', 'drama']","['A', 'small-town', 'pair', 'become', 'the', 'legendary', 'Bunty', 'and', 'Babli,', 'turning', 'the', 'world', 'on', 'its', 'head', 'caper', 'after', 'caper--until', 'they', 'meet', 'a', 'very', 'upset', 'police', 'officer.', 'comedy', 'crime', 'drama', 'comedy', 'crime', 'drama', 'abhishekbachchan', 'ranimukerji', 'amitabhbachchan', 'kiranjuneja', 'shaadali']"
tt1395025,Agent Vinod,"Kareena Kapoor, Saif Ali Khan, Adil Hussain, Ram Kapoor","['action', 'adventure', 'thriller']","['A', 'series', 'of', 'seemingly', 'unconnected', 'events', 'across', 'the', 'world', 'leads', 'to', 'Agent', 'Vinod', 'undertaking', 'a', 'globe-trotting', 'mission', 'to', 'discover', 'why', 'his', 'colleague', 'was', 'murdered.', 'action', 'adventure', 'thriller', 'action', 'adventure', 'thriller', 'kareenakapoor', 'saifalikhan', 'adilhussain', 'ramkapoor', 'sriramraghavan']"
tt4387040,Airlift,"Akshay Kumar, Nimrat Kaur, Kumud Mishra, Prakash Belawadi","['action', 'drama', 'history']","['When', 'Iraq', 'invades', 'Kuwait', 'in', 'August', '1990,', 'a', 'callous', 'Indian', 'businessman', 'becomes', 'the', 'spokesperson', 'for', 'more', 'than', '170,000', 'stranded', 'countrymen.', 'action', 'drama', 'history', 'action', 'drama', 'history', 'akshaykumar', 'nimratkaur', 'kumudmishra', 'prakashbelawadi', 'rajamenon']"
tt5456546,Judwaa 2,"Varun Dhawan, Jacqueline Fernandez, Taapsee Pannu, Anupam Kher","['action', 'comedy']","['Prem', 'and', 'Raja', 'are', 'twin', 'brothers', 'who', 'are', 'seperated', 'at', 'birth', 'but', 'are', 'uniquely', 'connected', 'to', 'eachother', 'via', 'their', 'reflexes.', 'They', 'reunite', 'as', 'adults', 'and', 'set', 'out', 'to', 'take', 'down', 'the', 'underground', 'smuggling', 'world.', 'action', 'comedy', 'action', 'comedy', 'varundhawan', 'jacquelinefernandez', 'taapseepannu', 'anupamkher', 'daviddhawan']"
tt28290264,Untitled Aamir khan/Rajkumar Hirani movie,Aamir Khan,['biography'],"['Add', 'a', 'Plot', 'biography', 'biography', 'aamirkhan', 'rajkumarhirani']"
tt0356982,Paanch,"Kay Kay Menon, Aditya Srivastav, Joy Fernandes, Vijay Maurya","['crime', 'thriller']","['Kidnapping', 'plot', 'gone', 'wrong', 'when', 'four', 'friends', 'plans', 'to', 'kidnap', 'their', 'own', 'friend', 'who', 'accidentally', 'got', 'killed.', 'crime', 'thriller', 'crime', 'thriller', 'kaykaymenon', 'adityasrivastav', 'joyfernandes', 'vijaymaurya', 'anuragkashyap']"
tt2077833,Rowdy Rathore,"Akshay Kumar, Sonakshi Sinha, Nassar, Yashpal Sharma","['action', 'comedy', 'crime']","['A', 'con', 'man', 'uncovers', 'a', 'deadly', 'secret', 'and', 'must', 'save', 'his', 'lady', 'love,', 'the', 'small-town', 'locals', 'and', 'the', 'little', 'girl', 'who', 'insists', ""she's"", 'his', 'daughter,', 'from', 'the', 'mob.', 'action', 'comedy', 'crime', 'action', 'comedy', 'crime', 'akshaykumar', 'sonakshisinha', 'nassar', 'yashpalsharma', 'prabhudeva']"
tt13912632,Sanak,"Vidyut Jammwal, Neha Dhupia, Rukmini Maitra, Chandan Roy Sanyal","['action', 'thriller']","['Sanak', 'is', 'an', 'action-thriller', 'film,', 'summarizing', 'the', 'emotion', 'and', 'journey', 'of', 'a', 'lone', 'hero,', 'who', 'fights', 'overwhelming', 'odds', 'in', 'a', 'restricted', 'environment,', 'to', 'save', 'his', 'wife', 'and', 'other', 'unfortunates,', 'helpless', 'hostages,', 'from', 'the', 'perils', 'of', 'evil.', 'action', 'thriller', 'action', 'thriller', 'vidyutjammwal', 'nehadhupia', 'rukminimaitra', 'chandanroysanyal', 'kanishkvarma']"
tt15416100,Visfot,"Riddhi Dogra, Priya Bapat, Riteish Deshmukh, Fardeen Khan","['crime', 'thriller']","['Worli,', 'Mumbai.', 'Two', 'families.', 'One', 'has', 'recently', 'moved', 'into', 'one', 'of', 'the', 'high-rises', 'of', 'Lower', 'Parel,', 'what', 'was', 'once', 'known', 'as', 'the', 'Cotton', 'Mill', 'district.', 'The', 'other', 'lives', 'a', 'crammed', 'life', 'in', 'a', 'slum,', '...', 'See', 'full', 'summary', '»', 'crime', 'thriller', 'crime', 'thriller', 'riddhidogra', 'priyabapat', 'riteishdeshmukh', 'fardeenkhan', 'kookiegulati']"
tt6964940,Skater Girl,"Waheeda Rehman, Amy Maghera, Sahidur Rahaman, Jonathan Readwin","['drama', 'family', 'sport']","['When', 'a', 'teen', 'in', 'rural', 'India', 'discovers', 'a', 'life-changing', 'passion', 'for', 'skateboarding,', 'she', 'faces', 'a', 'rough', 'road', 'as', 'she', 'follows', 'her', 'dream', 'to', 'compete.', 'drama', 'family', 'sport', 'drama', 'family', 'sport', 'waheedarehman', 'amymaghera', 'sahidurrahaman', 'jonathanreadwin', 'manjarimakijany']"
tt0405266,Raincoat,"Ajay Devgn, Aishwarya Rai Bachchan, Annu Kapoor, Mouli Ganguly","['drama', 'romance']","['All', 'he', 'wanted', 'was', 'to', 'see', 'her', 'just', 'once.', 'Manu', 'was', 'from', 'a', 'village', 'in', 'the', 'backwoods.', 'Neeru', 'was', 'the', 'girl', 'next', 'door,', 'his', 'lost', 'love.', 'drama', 'romance', 'drama', 'romance', 'ajaydevgn', 'aishwaryaraibachchan', 'annukapoor', 'mouliganguly', 'rituparnoghosh']"
tt0405507,Murder,"Mallika Sherawat, Ashmit Patel, Emraan Hashmi, Kashmira Shah","['drama', 'romance', 'thriller']","['Unhappy', 'with', 'her', 'marriage', 'with', 'workaholic', 'man,', 'a', 'woman', 'finds', 'solace', 'in', 'her', 'lover', 'and', 'starts', 'a', 'steamy', 'affair.', 'But', 'this', 'fills', 'her', 'with', 'guilt', 'and', 'leaves', 'him,', 'but', 'he', 'is', 'determined', 'to', 'get', 'her', '-', 'at', 'any', 'cost.', 'drama', 'romance', 'thriller', 'drama', 'romance', 'thriller', 'mallikasherawat', 'ashmitpatel', 'emraanhashmi', 'kashmirashah', 'anuragbasu']"
tt0272736,Mujhse Dosti Karoge!,"Hrithik Roshan, Kareena Kapoor, Rani Mukerji, Uday Chopra","['comedy', 'drama', 'family']","['Meet', 'Raj,', 'Pooja', 'and', 'Tina', '-', '3', 'best', 'friends', 'thrown', 'into', 'a', 'situation', 'that', 'time,', 'letters,', 'love', 'and', 'separation', 'have', 'created', 'for', 'them.', 'comedy', 'drama', 'family', 'comedy', 'drama', 'family', 'hrithikroshan', 'kareenakapoor', 'ranimukerji', 'udaychopra', 'kunalkohli']"
tt5632164,Veerappan,"Sachiin Joshi, Sandeep Bharadwaj, Usha Jadhav, Nissar Khan","['action', 'biography', 'crime']","['Officer', 'Kannan', 'leads', 'a', 'group', 'of', 'police', 'officers', 'to', 'track', 'down', 'the', 'bandit,', 'Veerappan.', 'action', 'biography', 'crime', 'action', 'biography', 'crime', 'sachiinjoshi', 'sandeepbharadwaj', 'ushajadhav', 'nissarkhan', 'ramgopalvarma']"
tt4874298,Madly,"Radhika Apte, Kathryn Beck, Justina Bustos, Zoë Castle","['drama', 'romance']","['A', 'global', 'anthology', 'film', 'featuring', 'innovative', 'love', 'stories', 'from', 'the', 'some', 'of', 'the', ""world's"", 'most', 'visionary', 'directors.', 'drama', 'romance', 'drama', 'romance', 'radhikaapte', 'kathrynbeck', 'justinabustos', 'zoëcastle', 'batforlashes', 'gaelgarcíabernal', 'anuragkashyap', 'sebastiánsilva', 'sionsono', 'miawasikowska']"
tt17425020,One Friday Night,"Vidhi Chitalia, Hemant K Gaur, Ambrish Saxena, Milind Soman","['crime', 'drama']","['Revolves', 'around', 'one', 'stormy', 'night,', 'in', 'an', 'isolated', 'villa', 'a', 'top', 'a', 'secluded', 'hill.', 'crime', 'drama', 'crime', 'drama', 'vidhichitalia', 'hemantkgaur', 'ambrishsaxena', 'milindsoman', 'manishgupta']"
tt7363104,Khuda Haafiz,"Vidyut Jammwal, Shivaleeka Oberoi, Annu Kapoor, Aahana Kumra","['action', 'crime', 'drama']","['A', 'newly', 'married', ""couple's"", 'life', 'falls', 'in', 'jeopardy', 'when', 'the', 'wife', 'goes', 'missing', 'under', 'mysterious', 'circumstances.', 'action', 'crime', 'drama', 'action', 'crime', 'drama', 'vidyutjammwal', 'shivaleekaoberoi', 'annukapoor', 'aahanakumra', 'farukkabir']"
tt3859980,Mohenjo Daro,"Hrithik Roshan, Pooja Hegde, Kabir Bedi, Arunoday Singh","['action', 'adventure', 'drama']","['In', '2016', 'BC,', 'a', 'kind', 'farmer', 'leads', 'an', 'uprising', 'in', 'the', 'city', 'of', 'Mohenjo', 'Daro.', 'action', 'adventure', 'drama', 'action', 'adventure', 'drama', 'hrithikroshan', 'poojahegde', 'kabirbedi', 'arunodaysingh', 'ashutoshgowariker']"
tt9766332,Atrangi Re,"Dhanush, Sara Ali Khan, Akshay Kumar, Seema Biswas","['comedy', 'drama', 'fantasy']","['A', 'Tamil', 'boy', 'meets', 'a', 'girl', 'from', 'Bihar,', 'what', 'follows', 'is', 'a', 'love', 'story', 'for', 'the', 'ages.', 'A', 'non-linear', 'narrative', 'of', 'two', 'romances', 'running', 'in', 'parallel', 'from', 'different', 'timelines.', 'comedy', 'drama', 'fantasy', 'comedy', 'drama', 'fantasy', 'dhanush', 'saraalikhan', 'akshaykumar', 'seemabiswas', 'aanandl.rai']"
